Date,SP500,VIX,Gold,TLT,Oil,Bitcoin
2008-01-02,1447.1600341796875,23.170000076293945,857.0,56.6746940612793,99.62000274658205,
2008-01-03,1447.1600341796875,22.489999771118164,866.4000244140625,56.596641540527344,99.18000030517578,
2008-01-04,1411.6300048828125,23.940000534057617,863.0999755859375,56.60863876342773,97.91000366210938,
2008-01-07,1416.1800537109375,23.790000915527344,859.5999755859375,56.85487747192383,95.08999633789062,
2008-01-08,1390.18994140625,25.43000030517578,878.0,56.78880310058594,96.33000183105467,
2008-01-09,1409.1300048828125,24.1200008392334,879.5,56.89682388305664,95.66999816894533,
2008-01-10,1420.3299560546875,23.450000762939453,891.7000122070312,56.12826919555664,93.70999908447266,
2008-01-11,1401.02001953125,23.68000030517578,896.0999755859375,56.56660461425781,92.69000244140624,
2008-01-14,1416.25,22.899999618530277,901.5999755859376,56.77680206298828,94.1999969482422,
2008-01-15,1380.949951171875,23.34000015258789,901.0,57.413352966308594,91.9000015258789,
2008-01-16,1373.199951171875,24.3799991607666,880.5999755859375,56.99893569946289,90.83999633789062,
2008-01-17,1333.25,28.459999084472656,879.5,57.73759078979492,90.12999725341795,
2008-01-18,1325.18994140625,27.18000030517578,880.7999877929688,57.34126663208008,90.56999969482422,
2008-01-22,1310.5,31.01000022888184,889.5999755859375,57.95378494262695,89.8499984741211,
2008-01-23,1338.5999755859375,29.020000457763672,882.5,57.82167816162109,86.98999786376953,
2008-01-24,1352.0699462890625,27.780000686645508,905.5,56.66266632080078,89.41000366210938,
2008-01-25,1330.6099853515625,29.07999992370605,910.5,57.61747741699219,90.70999908447266,
2008-01-28,1353.9599609375,27.780000686645508,927.0999755859376,57.40129852294922,90.98999786376952,
2008-01-29,1362.300048828125,27.31999969482422,925.0999755859376,57.01099395751953,91.63999938964844,
2008-01-30,1355.81005859375,27.6200008392334,920.5999755859376,56.63863754272461,92.33000183105467,
2008-01-31,1378.550048828125,26.200000762939453,922.7000122070312,57.04097366333008,91.75,
2008-02-01,1395.4200439453125,24.020000457763672,908.7000122070312,57.38387298583984,88.95999908447266,
2008-02-04,1380.8199462890625,25.989999771118164,904.9000244140624,56.79335021972656,90.0199966430664,
2008-02-05,1336.6400146484375,28.239999771118164,885.9000244140625,57.22718811035156,88.41000366210938,
2008-02-06,1326.449951171875,28.96999931335449,900.7000122070312,57.052433013916016,87.13999938964844,
2008-02-07,1336.9100341796875,27.65999984741211,906.0999755859376,55.82315444946289,88.11000061035156,
2008-02-08,1331.2900390625,28.01000022888184,918.4000244140624,56.46188735961914,91.7699966430664,
2008-02-11,1339.1300048828125,27.600000381469727,922.9000244140624,56.69691848754883,93.58999633789062,
2008-02-12,1348.8599853515625,26.32999992370605,907.4000244140624,56.35947799682617,92.77999877929688,
2008-02-13,1367.2099609375,24.8799991607666,906.5,55.76293182373047,93.2699966430664,
2008-02-14,1348.8599853515625,25.540000915527344,907.4000244140624,54.94340133666992,95.45999908447266,
2008-02-15,1349.989990234375,25.020000457763672,902.7999877929688,55.36521530151367,95.5,
2008-02-19,1348.780029296875,25.59000015258789,926.5999755859376,54.804786682128906,100.01000213623048,
2008-02-20,1360.030029296875,24.399999618530277,934.5999755859376,55.184452056884766,100.73999786376952,
2008-02-21,1342.530029296875,25.1200008392334,946.0999755859376,55.768951416015625,98.2300033569336,
2008-02-22,1353.1099853515625,24.059999465942383,944.7000122070312,55.449554443359375,98.80999755859376,
2008-02-25,1371.800048828125,23.030000686645508,937.5999755859376,54.88315200805664,99.2300033569336,
2008-02-26,1381.2900390625,21.899999618530277,946.0999755859376,54.90126037597656,100.87999725341795,
2008-02-27,1380.02001953125,22.690000534057617,958.2000122070312,54.94942474365234,99.63999938964844,
2008-02-28,1367.6800537109375,23.530000686645508,964.5,55.92562484741211,102.58999633789062,
2008-02-29,1330.6300048828125,26.540000915527344,972.0999755859376,56.78132247924805,101.83999633789062,
2008-03-03,1331.3399658203125,26.280000686645508,981.5,56.63496017456055,102.4499969482422,
2008-03-04,1326.75,25.520000457763672,963.9000244140624,56.08454513549805,99.5199966430664,
2008-03-05,1333.699951171875,24.600000381469727,986.2000122070312,55.41315460205078,104.5199966430664,
2008-03-06,1304.3399658203125,27.549999237060547,975.0,55.70953750610352,105.47000122070312,
2008-03-07,1293.3699951171875,27.489999771118164,972.2000122070312,55.78212356567383,105.1500015258789,
